row_id,run_id,config_id,model,candidate_id,schedule_policy,latency_p50_ms,latency_min_ms,latency_max_ms,quality_flag,claim_status,reasons
latency_lut:Pyramid-LiDAR:overnight_h800_tvm_pyramid_p50_fp16_default:h800_tvm:overnight_6h_20260626_cont_r15_latency_p50_gpu1_default,overnight_6h_20260626_cont_r15_latency_p50_gpu1_default,overnight_h800_tvm_pyramid_p50_fp16_default,Pyramid-LiDAR,overnight:pyramid_lidar:p50,default,26.218087999999998,26.217056,26.218916,stable,claimable,
latency_lut:Pyramid-LiDAR:overnight_h800_tvm_pyramid_p50_fp16_metaschedule_tuned:h800_tvm:overnight_6h_20260626_cont_r15_latency_p50_gpu1_metaschedule_tuned,overnight_6h_20260626_cont_r15_latency_p50_gpu1_metaschedule_tuned,overnight_h800_tvm_pyramid_p50_fp16_metaschedule_tuned,Pyramid-LiDAR,overnight:pyramid_lidar:p50,metaschedule_tuned,3.0046489999999997,3.0045859999999998,3.0052600000000003,stable,claimable,
latency_lut:Pyramid-LiDAR:overnight_h800_tvm_pyramid_s1_32_fp16_default:h800_tvm:overnight_6h_20260626_cont_r03_latency_s1_32_gpu0_default,overnight_6h_20260626_cont_r03_latency_s1_32_gpu0_default,overnight_h800_tvm_pyramid_s1_32_fp16_default,Pyramid-LiDAR,overnight:pyramid_lidar:s1_32,default,41.887207000000004,41.875757,41.896841,stable,claimable,
latency_lut:Pyramid-LiDAR:overnight_h800_tvm_pyramid_s1_32_fp16_metaschedule_tuned:h800_tvm:overnight_6h_20260626_cont_r03_latency_s1_32_gpu0_metaschedule_tuned,overnight_6h_20260626_cont_r03_latency_s1_32_gpu0_metaschedule_tuned,overnight_h800_tvm_pyramid_s1_32_fp16_metaschedule_tuned,Pyramid-LiDAR,overnight:pyramid_lidar:s1_32,metaschedule_tuned,3.7577,3.7567130000000004,3.767158,stable,claimable,
latency_lut:Pyramid-LiDAR:overnight_h800_tvm_pyramid_s0_32_fp16_default:h800_tvm:overnight_6h_20260626_cont_r04_latency_s0_32_gpu2_default,overnight_6h_20260626_cont_r04_latency_s0_32_gpu2_default,overnight_h800_tvm_pyramid_s0_32_fp16_default,Pyramid-LiDAR,overnight:pyramid_lidar:s0_32,default,44.642744,44.624165,44.658545,stable,claimable,
latency_lut:Pyramid-LiDAR:overnight_h800_tvm_pyramid_s0_32_fp16_metaschedule_tuned:h800_tvm:overnight_6h_20260626_cont_r04_latency_s0_32_gpu2_metaschedule_tuned,overnight_6h_20260626_cont_r04_latency_s0_32_gpu2_metaschedule_tuned,overnight_h800_tvm_pyramid_s0_32_fp16_metaschedule_tuned,Pyramid-LiDAR,overnight:pyramid_lidar:s0_32,metaschedule_tuned,5.966276,5.960344,5.966424,stable,claimable,
latency_lut:Pyramid-LiDAR:overnight_h800_tvm_pyramid_iso_s1_fp16_default:h800_tvm:overnight_6h_20260626_cont_r03_latency_iso_s1_gpu4_default,overnight_6h_20260626_cont_r03_latency_iso_s1_gpu4_default,overnight_h800_tvm_pyramid_iso_s1_fp16_default,Pyramid-LiDAR,overnight:pyramid_lidar:iso_s1,default,51.621894999999995,51.610884,51.630376,stable,claimable,
latency_lut:Pyramid-LiDAR:overnight_h800_tvm_pyramid_iso_s1_fp16_metaschedule_tuned:h800_tvm:overnight_6h_20260626_cont_r03_latency_iso_s1_gpu4_metaschedule_tuned,overnight_6h_20260626_cont_r03_latency_iso_s1_gpu4_metaschedule_tuned,overnight_h800_tvm_pyramid_iso_s1_fp16_metaschedule_tuned,Pyramid-LiDAR,overnight:pyramid_lidar:iso_s1,metaschedule_tuned,6.915997,6.915515999999999,6.916297999999999,stable,claimable,
latency_lut:Pyramid-LiDAR:overnight_h800_tvm_pyramid_trap25_fp16_default:h800_tvm:overnight_6h_20260626_cont_r14_latency_trap25_gpu1_default,overnight_6h_20260626_cont_r14_latency_trap25_gpu1_default,overnight_h800_tvm_pyramid_trap25_fp16_default,Pyramid-LiDAR,overnight:pyramid_lidar:trap25,default,42.332954,42.332339,42.343071,stable,claimable,
latency_lut:Pyramid-LiDAR:overnight_h800_tvm_pyramid_trap25_fp16_metaschedule_tuned:h800_tvm:overnight_6h_20260626_cont_r14_latency_trap25_gpu1_metaschedule_tuned,overnight_6h_20260626_cont_r14_latency_trap25_gpu1_metaschedule_tuned,overnight_h800_tvm_pyramid_trap25_fp16_metaschedule_tuned,Pyramid-LiDAR,overnight:pyramid_lidar:trap25,metaschedule_tuned,21.609153,21.608667,21.619350999999998,stable,claimable,
latency_lut:Pyramid-LiDAR:overnight_h800_tvm_pyramid_p75_fp16_default:h800_tvm:overnight_6h_20260626_cont_r14_latency_p75_gpu5_default,overnight_6h_20260626_cont_r14_latency_p75_gpu5_default,overnight_h800_tvm_pyramid_p75_fp16_default,Pyramid-LiDAR,overnight:pyramid_lidar:p75,default,12.672908999999999,12.672836,12.673093999999999,stable,claimable,
latency_lut:Pyramid-LiDAR:overnight_h800_tvm_pyramid_p75_fp16_metaschedule_tuned:h800_tvm:overnight_6h_20260626_cont_r14_latency_p75_gpu5_metaschedule_tuned,overnight_6h_20260626_cont_r14_latency_p75_gpu5_metaschedule_tuned,overnight_h800_tvm_pyramid_p75_fp16_metaschedule_tuned,Pyramid-LiDAR,overnight:pyramid_lidar:p75,metaschedule_tuned,0.485684,0.485392,0.485794,stable,claimable,
latency_lut:Pyramid-LiDAR:overnight_h800_tvm_pyramid_s1_32_fp16_default:h800_tvm:overnight_6h_20260626_cont_r04_latency_s1_32_gpu4_default,overnight_6h_20260626_cont_r04_latency_s1_32_gpu4_default,overnight_h800_tvm_pyramid_s1_32_fp16_default,Pyramid-LiDAR,overnight:pyramid_lidar:s1_32,default,41.874551,41.873833,41.884736,stable,claimable,
latency_lut:Pyramid-LiDAR:overnight_h800_tvm_pyramid_s1_32_fp16_metaschedule_tuned:h800_tvm:overnight_6h_20260626_cont_r04_latency_s1_32_gpu4_metaschedule_tuned,overnight_6h_20260626_cont_r04_latency_s1_32_gpu4_metaschedule_tuned,overnight_h800_tvm_pyramid_s1_32_fp16_metaschedule_tuned,Pyramid-LiDAR,overnight:pyramid_lidar:s1_32,metaschedule_tuned,3.776411,3.775039,3.776434,stable,claimable,
latency_lut:Pyramid-LiDAR:overnight_h800_tvm_pyramid_iso_s0_fp16_default:h800_tvm:overnight_6h_20260626_cont_r04_latency_iso_s0_gpu0_default,overnight_6h_20260626_cont_r04_latency_iso_s0_gpu0_default,overnight_h800_tvm_pyramid_iso_s0_fp16_default,Pyramid-LiDAR,overnight:pyramid_lidar:iso_s0,default,51.248267,51.233652,51.250415000000004,stable,claimable,
latency_lut:Pyramid-LiDAR:overnight_h800_tvm_pyramid_iso_s0_fp16_metaschedule_tuned:h800_tvm:overnight_6h_20260626_cont_r04_latency_iso_s0_gpu0_metaschedule_tuned,overnight_6h_20260626_cont_r04_latency_iso_s0_gpu0_metaschedule_tuned,overnight_h800_tvm_pyramid_iso_s0_fp16_metaschedule_tuned,Pyramid-LiDAR,overnight:pyramid_lidar:iso_s0,metaschedule_tuned,21.73968,21.739451000000003,21.739854,stable,claimable,
latency_lut:Pyramid-LiDAR:overnight_h800_tvm_pyramid_base_fp16_default:h800_tvm:overnight_6h_20260626_cont_r15_latency_base_gpu2_default,overnight_6h_20260626_cont_r15_latency_base_gpu2_default,overnight_h800_tvm_pyramid_base_fp16_default,Pyramid-LiDAR,overnight:pyramid_lidar:base,default,56.313095999999994,56.30321300000001,56.315195,stable,claimable,
latency_lut:Pyramid-LiDAR:overnight_h800_tvm_pyramid_base_fp16_metaschedule_tuned:h800_tvm:overnight_6h_20260626_cont_r15_latency_base_gpu2_metaschedule_tuned,overnight_6h_20260626_cont_r15_latency_base_gpu2_metaschedule_tuned,overnight_h800_tvm_pyramid_base_fp16_metaschedule_tuned,Pyramid-LiDAR,overnight:pyramid_lidar:base,metaschedule_tuned,6.204713,6.203448000000001,6.204724000000001,stable,claimable,
latency_lut:Pyramid-LiDAR:overnight_h800_tvm_pyramid_iso_s1_fp16_default:h800_tvm:overnight_6h_20260626_cont_r04_latency_iso_s1_gpu1_default,overnight_6h_20260626_cont_r04_latency_iso_s1_gpu1_default,overnight_h800_tvm_pyramid_iso_s1_fp16_default,Pyramid-LiDAR,overnight:pyramid_lidar:iso_s1,default,51.587085,51.584883000000005,51.597651,stable,claimable,
latency_lut:Pyramid-LiDAR:overnight_h800_tvm_pyramid_iso_s1_fp16_metaschedule_tuned:h800_tvm:overnight_6h_20260626_cont_r04_latency_iso_s1_gpu1_metaschedule_tuned,overnight_6h_20260626_cont_r04_latency_iso_s1_gpu1_metaschedule_tuned,overnight_h800_tvm_pyramid_iso_s1_fp16_metaschedule_tuned,Pyramid-LiDAR,overnight:pyramid_lidar:iso_s1,metaschedule_tuned,6.910591,6.9089719999999994,6.9192659999999995,stable,claimable,
latency_lut:Pyramid-LiDAR:overnight_h800_tvm_pyramid_s0_16_fp16_default:h800_tvm:overnight_6h_20260626_cont_r06_latency_s0_16_gpu2_default,overnight_6h_20260626_cont_r06_latency_s0_16_gpu2_default,overnight_h800_tvm_pyramid_s0_16_fp16_default,Pyramid-LiDAR,overnight:pyramid_lidar:s0_16,default,39.453176,39.450771,39.458979,stable,claimable,
latency_lut:Pyramid-LiDAR:overnight_h800_tvm_pyramid_s0_16_fp16_metaschedule_tuned:h800_tvm:overnight_6h_20260626_cont_r06_latency_s0_16_gpu2_metaschedule_tuned,overnight_6h_20260626_cont_r06_latency_s0_16_gpu2_metaschedule_tuned,overnight_h800_tvm_pyramid_s0_16_fp16_metaschedule_tuned,Pyramid-LiDAR,overnight:pyramid_lidar:s0_16,metaschedule_tuned,5.847929,5.841658000000001,5.848586,stable,claimable,
latency_lut:Pyramid-LiDAR:overnight_h800_tvm_pyramid_s2_64_fp16_default:h800_tvm:overnight_6h_20260626_cont_r02_latency_s2_64_gpu5_default,overnight_6h_20260626_cont_r02_latency_s2_64_gpu5_default,overnight_h800_tvm_pyramid_s2_64_fp16_default,Pyramid-LiDAR,overnight:pyramid_lidar:s2_64,default,43.565117,43.565103,43.565453999999995,stable,claimable,
latency_lut:Pyramid-LiDAR:overnight_h800_tvm_pyramid_s2_64_fp16_metaschedule_tuned:h800_tvm:overnight_6h_20260626_cont_r02_latency_s2_64_gpu5_metaschedule_tuned,overnight_6h_20260626_cont_r02_latency_s2_64_gpu5_metaschedule_tuned,overnight_h800_tvm_pyramid_s2_64_fp16_metaschedule_tuned,Pyramid-LiDAR,overnight:pyramid_lidar:s2_64,metaschedule_tuned,5.037007,5.036755,5.038572,stable,claimable,
latency_lut:Pyramid-LiDAR:overnight_h800_tvm_pyramid_s0_32_fp16_default:h800_tvm:overnight_6h_20260626_cont_r05_latency_s0_32_gpu0_default,overnight_6h_20260626_cont_r05_latency_s0_32_gpu0_default,overnight_h800_tvm_pyramid_s0_32_fp16_default,Pyramid-LiDAR,overnight:pyramid_lidar:s0_32,default,44.670684,44.659243000000004,44.681426,stable,claimable,
latency_lut:Pyramid-LiDAR:overnight_h800_tvm_pyramid_s0_32_fp16_metaschedule_tuned:h800_tvm:overnight_6h_20260626_cont_r05_latency_s0_32_gpu0_metaschedule_tuned,overnight_6h_20260626_cont_r05_latency_s0_32_gpu0_metaschedule_tuned,overnight_h800_tvm_pyramid_s0_32_fp16_metaschedule_tuned,Pyramid-LiDAR,overnight:pyramid_lidar:s0_32,metaschedule_tuned,5.981133,5.98053,5.981747,stable,claimable,
latency_lut:Pyramid-LiDAR:overnight_h800_tvm_pyramid_s1_32_fp16_default:h800_tvm:overnight_6h_20260626_cont_r05_latency_s1_32_gpu1_default,overnight_6h_20260626_cont_r05_latency_s1_32_gpu1_default,overnight_h800_tvm_pyramid_s1_32_fp16_default,Pyramid-LiDAR,overnight:pyramid_lidar:s1_32,default,41.853784,41.853271,41.863174,stable,claimable,
latency_lut:Pyramid-LiDAR:overnight_h800_tvm_pyramid_s1_32_fp16_metaschedule_tuned:h800_tvm:overnight_6h_20260626_cont_r05_latency_s1_32_gpu1_metaschedule_tuned,overnight_6h_20260626_cont_r05_latency_s1_32_gpu1_metaschedule_tuned,overnight_h800_tvm_pyramid_s1_32_fp16_metaschedule_tuned,Pyramid-LiDAR,overnight:pyramid_lidar:s1_32,metaschedule_tuned,3.764739,3.763147,3.767933,stable,claimable,
latency_lut:Pyramid-LiDAR:overnight_h800_tvm_pyramid_iso_s0_fp16_default:h800_tvm:overnight_6h_20260626_cont_r05_latency_iso_s0_gpu4_default,overnight_6h_20260626_cont_r05_latency_iso_s0_gpu4_default,overnight_h800_tvm_pyramid_iso_s0_fp16_default,Pyramid-LiDAR,overnight:pyramid_lidar:iso_s0,default,51.228521,51.228291,51.238417999999996,stable,claimable,
latency_lut:Pyramid-LiDAR:overnight_h800_tvm_pyramid_iso_s0_fp16_metaschedule_tuned:h800_tvm:overnight_6h_20260626_cont_r05_latency_iso_s0_gpu4_metaschedule_tuned,overnight_6h_20260626_cont_r05_latency_iso_s0_gpu4_metaschedule_tuned,overnight_h800_tvm_pyramid_iso_s0_fp16_metaschedule_tuned,Pyramid-LiDAR,overnight:pyramid_lidar:iso_s0,metaschedule_tuned,21.738589,21.737434,21.739133000000002,stable,claimable,
latency_lut:Pyramid-LiDAR:overnight_h800_tvm_pyramid_p75_fp16_default:h800_tvm:overnight_6h_20260626_cont_r15_latency_p75_gpu2_default,overnight_6h_20260626_cont_r15_latency_p75_gpu2_default,overnight_h800_tvm_pyramid_p75_fp16_default,Pyramid-LiDAR,overnight:pyramid_lidar:p75,default,12.687826999999999,12.687462,12.687921000000001,stable,claimable,
latency_lut:Pyramid-LiDAR:overnight_h800_tvm_pyramid_p75_fp16_metaschedule_tuned:h800_tvm:overnight_6h_20260626_cont_r15_latency_p75_gpu2_metaschedule_tuned,overnight_6h_20260626_cont_r15_latency_p75_gpu2_metaschedule_tuned,overnight_h800_tvm_pyramid_p75_fp16_metaschedule_tuned,Pyramid-LiDAR,overnight:pyramid_lidar:p75,metaschedule_tuned,0.485006,0.48458,0.485051,stable,claimable,
latency_lut:Pyramid-LiDAR:overnight_h800_tvm_pyramid_p50_fp16_default:h800_tvm:overnight_6h_20260626_cont_r16_latency_p50_gpu5_default,overnight_6h_20260626_cont_r16_latency_p50_gpu5_default,overnight_h800_tvm_pyramid_p50_fp16_default,Pyramid-LiDAR,overnight:pyramid_lidar:p50,default,26.206937999999997,26.197139,26.207991000000003,stable,claimable,
latency_lut:Pyramid-LiDAR:overnight_h800_tvm_pyramid_p50_fp16_metaschedule_tuned:h800_tvm:overnight_6h_20260626_cont_r16_latency_p50_gpu5_metaschedule_tuned,overnight_6h_20260626_cont_r16_latency_p50_gpu5_metaschedule_tuned,overnight_h800_tvm_pyramid_p50_fp16_metaschedule_tuned,Pyramid-LiDAR,overnight:pyramid_lidar:p50,metaschedule_tuned,3.002808,3.002464,3.0039540000000002,stable,claimable,
latency_lut:Pyramid-LiDAR:overnight_h800_tvm_pyramid_base_fp16_default:h800_tvm:overnight_6h_20260626_cont_r16_latency_base_gpu0_default,overnight_6h_20260626_cont_r16_latency_base_gpu0_default,overnight_h800_tvm_pyramid_base_fp16_default,Pyramid-LiDAR,overnight:pyramid_lidar:base,default,56.331724,56.329521,56.337461000000005,stable,claimable,
latency_lut:Pyramid-LiDAR:overnight_h800_tvm_pyramid_base_fp16_metaschedule_tuned:h800_tvm:overnight_6h_20260626_cont_r16_latency_base_gpu0_metaschedule_tuned,overnight_6h_20260626_cont_r16_latency_base_gpu0_metaschedule_tuned,overnight_h800_tvm_pyramid_base_fp16_metaschedule_tuned,Pyramid-LiDAR,overnight:pyramid_lidar:base,metaschedule_tuned,6.2164269999999995,6.216399999999999,6.216968,stable,claimable,
latency_lut:Pyramid-LiDAR:overnight_h800_tvm_pyramid_s0_32_fp16_default:h800_tvm:overnight_6h_20260626_cont_r06_latency_s0_32_gpu4_default,overnight_6h_20260626_cont_r06_latency_s0_32_gpu4_default,overnight_h800_tvm_pyramid_s0_32_fp16_default,Pyramid-LiDAR,overnight:pyramid_lidar:s0_32,default,44.671704,44.668867,44.680015,stable,claimable,
latency_lut:Pyramid-LiDAR:overnight_h800_tvm_pyramid_s0_32_fp16_metaschedule_tuned:h800_tvm:overnight_6h_20260626_cont_r06_latency_s0_32_gpu4_metaschedule_tuned,overnight_6h_20260626_cont_r06_latency_s0_32_gpu4_metaschedule_tuned,overnight_h800_tvm_pyramid_s0_32_fp16_metaschedule_tuned,Pyramid-LiDAR,overnight:pyramid_lidar:s0_32,metaschedule_tuned,5.983562,5.982709,5.991209,stable,claimable,
latency_lut:Pyramid-LiDAR:overnight_h800_tvm_pyramid_iso_s0_fp16_default:h800_tvm:overnight_6h_20260626_cont_r06_latency_iso_s0_gpu1_default,overnight_6h_20260626_cont_r06_latency_iso_s0_gpu1_default,overnight_h800_tvm_pyramid_iso_s0_fp16_default,Pyramid-LiDAR,overnight:pyramid_lidar:iso_s0,default,51.219497000000004,51.216045,51.227305,stable,claimable,
latency_lut:Pyramid-LiDAR:overnight_h800_tvm_pyramid_iso_s0_fp16_metaschedule_tuned:h800_tvm:overnight_6h_20260626_cont_r06_latency_iso_s0_gpu1_metaschedule_tuned,overnight_6h_20260626_cont_r06_latency_iso_s0_gpu1_metaschedule_tuned,overnight_h800_tvm_pyramid_iso_s0_fp16_metaschedule_tuned,Pyramid-LiDAR,overnight:pyramid_lidar:iso_s0,metaschedule_tuned,21.739592000000002,21.739482,21.740475999999997,stable,claimable,
latency_lut:Pyramid-LiDAR:overnight_h800_tvm_pyramid_s2_64_fp16_default:h800_tvm:overnight_6h_20260626_cont_r03_latency_s2_64_gpu2_default,overnight_6h_20260626_cont_r03_latency_s2_64_gpu2_default,overnight_h800_tvm_pyramid_s2_64_fp16_default,Pyramid-LiDAR,overnight:pyramid_lidar:s2_64,default,43.575663999999996,43.554824,43.585311999999995,stable,claimable,
latency_lut:Pyramid-LiDAR:overnight_h800_tvm_pyramid_s2_64_fp16_metaschedule_tuned:h800_tvm:overnight_6h_20260626_cont_r03_latency_s2_64_gpu2_metaschedule_tuned,overnight_6h_20260626_cont_r03_latency_s2_64_gpu2_metaschedule_tuned,overnight_h800_tvm_pyramid_s2_64_fp16_metaschedule_tuned,Pyramid-LiDAR,overnight:pyramid_lidar:s2_64,metaschedule_tuned,5.034072,5.032532,5.034495,stable,claimable,
latency_lut:Pyramid-LiDAR:overnight_h800_tvm_pyramid_trap25_fp16_default:h800_tvm:overnight_6h_20260626_cont_r15_latency_trap25_gpu5_default,overnight_6h_20260626_cont_r15_latency_trap25_gpu5_default,overnight_h800_tvm_pyramid_trap25_fp16_default,Pyramid-LiDAR,overnight:pyramid_lidar:trap25,default,42.331201,42.321523,42.331909,stable,claimable,
latency_lut:Pyramid-LiDAR:overnight_h800_tvm_pyramid_trap25_fp16_metaschedule_tuned:h800_tvm:overnight_6h_20260626_cont_r15_latency_trap25_gpu5_metaschedule_tuned,overnight_6h_20260626_cont_r15_latency_trap25_gpu5_metaschedule_tuned,overnight_h800_tvm_pyramid_trap25_fp16_metaschedule_tuned,Pyramid-LiDAR,overnight:pyramid_lidar:trap25,metaschedule_tuned,21.605811000000003,21.605653999999998,21.606321,stable,claimable,
latency_lut:Pyramid-LiDAR:overnight_h800_tvm_pyramid_s2_128_fp16_default:h800_tvm:overnight_6h_20260626_cont_r01_latency_s2_128_gpu0_default,overnight_6h_20260626_cont_r01_latency_s2_128_gpu0_default,overnight_h800_tvm_pyramid_s2_128_fp16_default,Pyramid-LiDAR,overnight:pyramid_lidar:s2_128,default,47.437202,47.434326,47.446372000000004,stable,claimable,
latency_lut:Pyramid-LiDAR:overnight_h800_tvm_pyramid_s2_128_fp16_metaschedule_tuned:h800_tvm:overnight_6h_20260626_cont_r01_latency_s2_128_gpu0_metaschedule_tuned,overnight_6h_20260626_cont_r01_latency_s2_128_gpu0_metaschedule_tuned,overnight_h800_tvm_pyramid_s2_128_fp16_metaschedule_tuned,Pyramid-LiDAR,overnight:pyramid_lidar:s2_128,metaschedule_tuned,5.507454,5.506246,5.507823,stable,claimable,
latency_lut:Pyramid-LiDAR:overnight_h800_tvm_pyramid_base_fp16_default:h800_tvm:overnight_6h_20260626_cont_r17_latency_base_gpu4_default,overnight_6h_20260626_cont_r17_latency_base_gpu4_default,overnight_h800_tvm_pyramid_base_fp16_default,Pyramid-LiDAR,overnight:pyramid_lidar:base,default,56.314746,56.313428,56.32313,stable,claimable,
latency_lut:Pyramid-LiDAR:overnight_h800_tvm_pyramid_base_fp16_metaschedule_tuned:h800_tvm:overnight_6h_20260626_cont_r17_latency_base_gpu4_metaschedule_tuned,overnight_6h_20260626_cont_r17_latency_base_gpu4_metaschedule_tuned,overnight_h800_tvm_pyramid_base_fp16_metaschedule_tuned,Pyramid-LiDAR,overnight:pyramid_lidar:base,metaschedule_tuned,6.21854,6.217531,6.223131,stable,claimable,
latency_lut:Pyramid-LiDAR:overnight_h800_tvm_pyramid_s0_32_fp16_default:h800_tvm:overnight_6h_20260626_cont_r07_latency_s0_32_gpu1_default,overnight_6h_20260626_cont_r07_latency_s0_32_gpu1_default,overnight_h800_tvm_pyramid_s0_32_fp16_default,Pyramid-LiDAR,overnight:pyramid_lidar:s0_32,default,44.644082000000004,44.642455999999996,44.644404,stable,claimable,
latency_lut:Pyramid-LiDAR:overnight_h800_tvm_pyramid_s0_32_fp16_metaschedule_tuned:h800_tvm:overnight_6h_20260626_cont_r07_latency_s0_32_gpu1_metaschedule_tuned,overnight_6h_20260626_cont_r07_latency_s0_32_gpu1_metaschedule_tuned,overnight_h800_tvm_pyramid_s0_32_fp16_metaschedule_tuned,Pyramid-LiDAR,overnight:pyramid_lidar:s0_32,metaschedule_tuned,5.971321,5.970934000000001,5.972041,stable,claimable,
latency_lut:Pyramid-LiDAR:overnight_h800_tvm_pyramid_p50_fp16_default:h800_tvm:overnight_6h_20260626_cont_r17_latency_p50_gpu2_default,overnight_6h_20260626_cont_r17_latency_p50_gpu2_default,overnight_h800_tvm_pyramid_p50_fp16_default,Pyramid-LiDAR,overnight:pyramid_lidar:p50,default,26.196516,26.196428,26.206523,stable,claimable,
latency_lut:Pyramid-LiDAR:overnight_h800_tvm_pyramid_p50_fp16_metaschedule_tuned:h800_tvm:overnight_6h_20260626_cont_r17_latency_p50_gpu2_metaschedule_tuned,overnight_6h_20260626_cont_r17_latency_p50_gpu2_metaschedule_tuned,overnight_h800_tvm_pyramid_p50_fp16_metaschedule_tuned,Pyramid-LiDAR,overnight:pyramid_lidar:p50,metaschedule_tuned,3.0034699999999996,3.002415,3.012157,stable,claimable,
latency_lut:Pyramid-LiDAR:overnight_h800_tvm_pyramid_iso_s1_fp16_default:h800_tvm:overnight_6h_20260626_cont_r05_latency_iso_s1_gpu5_default,overnight_6h_20260626_cont_r05_latency_iso_s1_gpu5_default,overnight_h800_tvm_pyramid_iso_s1_fp16_default,Pyramid-LiDAR,overnight:pyramid_lidar:iso_s1,default,51.597856,51.583477,51.612583,stable,claimable,
latency_lut:Pyramid-LiDAR:overnight_h800_tvm_pyramid_iso_s1_fp16_metaschedule_tuned:h800_tvm:overnight_6h_20260626_cont_r05_latency_iso_s1_gpu5_metaschedule_tuned,overnight_6h_20260626_cont_r05_latency_iso_s1_gpu5_metaschedule_tuned,overnight_h800_tvm_pyramid_iso_s1_fp16_metaschedule_tuned,Pyramid-LiDAR,overnight:pyramid_lidar:iso_s1,metaschedule_tuned,6.912502000000001,6.911155,6.914877000000001,stable,claimable,
latency_lut:Pyramid-LiDAR:overnight_h800_tvm_pyramid_s0_16_fp16_default:h800_tvm:overnight_6h_20260626_cont_r07_latency_s0_16_gpu0_default,overnight_6h_20260626_cont_r07_latency_s0_16_gpu0_default,overnight_h800_tvm_pyramid_s0_16_fp16_default,Pyramid-LiDAR,overnight:pyramid_lidar:s0_16,default,39.481411,39.470932999999995,39.481621,stable,claimable,
latency_lut:Pyramid-LiDAR:overnight_h800_tvm_pyramid_s0_16_fp16_metaschedule_tuned:h800_tvm:overnight_6h_20260626_cont_r07_latency_s0_16_gpu0_metaschedule_tuned,overnight_6h_20260626_cont_r07_latency_s0_16_gpu0_metaschedule_tuned,overnight_h800_tvm_pyramid_s0_16_fp16_metaschedule_tuned,Pyramid-LiDAR,overnight:pyramid_lidar:s0_16,metaschedule_tuned,5.854992,5.854232,5.855621,stable,claimable,
latency_lut:Pyramid-LiDAR:overnight_h800_tvm_pyramid_iso_s2_fp16_default:h800_tvm:overnight_6h_20260626_cont_r01_latency_iso_s2_gpu4_default,overnight_6h_20260626_cont_r01_latency_iso_s2_gpu4_default,overnight_h800_tvm_pyramid_iso_s2_fp16_default,Pyramid-LiDAR,overnight:pyramid_lidar:iso_s2,default,51.996841,51.994854,52.006689,stable,claimable,
latency_lut:Pyramid-LiDAR:overnight_h800_tvm_pyramid_iso_s2_fp16_metaschedule_tuned:h800_tvm:overnight_6h_20260626_cont_r01_latency_iso_s2_gpu4_metaschedule_tuned,overnight_6h_20260626_cont_r01_latency_iso_s2_gpu4_metaschedule_tuned,overnight_h800_tvm_pyramid_iso_s2_fp16_metaschedule_tuned,Pyramid-LiDAR,overnight:pyramid_lidar:iso_s2,metaschedule_tuned,7.257827,7.257791,7.268096,stable,claimable,
latency_lut:Pyramid-LiDAR:overnight_h800_tvm_pyramid_base_fp16_default:h800_tvm:overnight_6h_20260626_cont_r18_latency_base_gpu1_default,overnight_6h_20260626_cont_r18_latency_base_gpu1_default,overnight_h800_tvm_pyramid_base_fp16_default,Pyramid-LiDAR,overnight:pyramid_lidar:base,default,56.291299,56.289956,56.302495,stable,claimable,
latency_lut:Pyramid-LiDAR:overnight_h800_tvm_pyramid_base_fp16_metaschedule_tuned:h800_tvm:overnight_6h_20260626_cont_r18_latency_base_gpu1_metaschedule_tuned,overnight_6h_20260626_cont_r18_latency_base_gpu1_metaschedule_tuned,overnight_h800_tvm_pyramid_base_fp16_metaschedule_tuned,Pyramid-LiDAR,overnight:pyramid_lidar:base,metaschedule_tuned,6.21561,6.213821,6.2165799999999996,stable,claimable,
latency_lut:Pyramid-LiDAR:overnight_h800_tvm_pyramid_trap25_fp16_default:h800_tvm:overnight_6h_20260626_cont_r16_latency_trap25_gpu2_default,overnight_6h_20260626_cont_r16_latency_trap25_gpu2_default,overnight_h800_tvm_pyramid_trap25_fp16_default,Pyramid-LiDAR,overnight:pyramid_lidar:trap25,default,42.331807,42.324839,42.332598,stable,claimable,
latency_lut:Pyramid-LiDAR:overnight_h800_tvm_pyramid_trap25_fp16_metaschedule_tuned:h800_tvm:overnight_6h_20260626_cont_r16_latency_trap25_gpu2_metaschedule_tuned,overnight_6h_20260626_cont_r16_latency_trap25_gpu2_metaschedule_tuned,overnight_h800_tvm_pyramid_trap25_fp16_metaschedule_tuned,Pyramid-LiDAR,overnight:pyramid_lidar:trap25,metaschedule_tuned,21.613628000000002,21.610068,21.614165,stable,claimable,
latency_lut:Pyramid-LiDAR:overnight_h800_tvm_pyramid_s1_32_fp16_default:h800_tvm:overnight_6h_20260626_cont_r06_latency_s1_32_gpu5_default,overnight_6h_20260626_cont_r06_latency_s1_32_gpu5_default,overnight_h800_tvm_pyramid_s1_32_fp16_default,Pyramid-LiDAR,overnight:pyramid_lidar:s1_32,default,41.840728000000006,41.839771,41.843638,stable,claimable,
