config_id,model_class,source,is_pareto,predicted_lat_ms,predicted_amota,prune_object,prune_rate__backbone,prune_criterion__backbone,q_bits__backbone,q_granularity__backbone,q_object__backbone,d_routing__backbone,prune_rate__encoder,prune_criterion__encoder,q_bits__encoder,q_granularity__encoder,q_object__encoder,d_routing__encoder,prune_rate__decoder,prune_criterion__decoder,q_bits__decoder,q_granularity__decoder,q_object__decoder,d_routing__decoder,prune_rate__heads,prune_criterion__heads,q_bits__heads,q_granularity__heads,q_object__heads,d_routing__heads,prune_rate__v2x_comm,prune_criterion__v2x_comm,q_bits__v2x_comm,q_granularity__v2x_comm,q_object__v2x_comm,d_routing__v2x_comm
m4_7_v3_pyramid_0029,pyramid_fusion,m4_7_v3_pyramid_pareto,True,23.8,0.9585749593745996,none,0.0,none,INT8,per-channel,W+A,GPU,0.0,none,INT8,per-tensor,W+A,GPU,0.0,none,INT8,per-channel,W+A,GPU,0.0,none,INT8,per-channel,W+A,GPU,0.0,none,FP16,per-channel,W-only,GPU
m4_7_v3_pyramid_0030,pyramid_fusion,m4_7_v3_pyramid_pareto,False,23.31625,0.641975157018295,channel,0.75,L1,INT8,per-channel,W-only,GPU,0.8,L1,FP16,per-channel,W+A,GPU,0.7,L1,FP32,none,none,GPU,0.5,L1,FP16,per-channel,W+A,GPU,0.625,L1,FP32,none,none,GPU
m4_7_v3_pyramid_0031,pyramid_fusion,m4_7_v3_pyramid_pareto,True,27.6,0.961993846229552,none,0.0,none,FP16,per-channel,W-only,GPU,0.0,none,FP16,per-channel,W-only,GPU,0.0,none,INT8,per-channel,W+A,GPU,0.0,none,FP32,none,none,GPU,0.0,none,INT8,per-channel,W+A,GPU
m4_7_v3_pyramid_0032,pyramid_fusion,m4_7_v3_pyramid_pareto,True,25.099999999999994,0.9591702305703236,none,0.0,none,INT8,per-channel,W+A,GPU,0.0,none,INT8,per-channel,W-only,GPU,0.0,none,FP16,per-tensor,W+A,GPU,0.0,none,INT8,per-tensor,W-only,GPU,0.0,none,FP16,per-tensor,W-only,GPU
m4_7_v3_pyramid_0033,pyramid_fusion,m4_7_v3_pyramid_pareto,False,31.3,0.9603180021479928,none,0.0,none,FP32,none,none,GPU,0.0,none,FP32,none,none,GPU,0.0,none,INT8,per-tensor,W-only,GPU,0.0,none,FP16,per-channel,W+A,GPU,0.0,none,FP32,none,none,GPU
m4_7_v3_pyramid_0034,pyramid_fusion,m4_7_v3_pyramid_pareto,False,28.9,0.9590675107481156,none,0.0,none,FP16,per-tensor,W-only,GPU,0.0,none,FP32,none,none,GPU,0.0,none,INT8,per-channel,W+A,GPU,0.0,none,FP16,per-channel,W+A,GPU,0.0,none,FP16,per-channel,W+A,GPU
m4_7_v3_pyramid_0035,pyramid_fusion,m4_7_v3_pyramid_pareto,True,25.1,0.9605292219604749,none,0.0,none,INT8,per-channel,W+A,GPU,0.0,none,FP16,per-channel,W+A,GPU,0.0,none,FP16,per-tensor,W+A,GPU,0.0,none,INT8,per-channel,W-only,GPU,0.0,none,INT8,per-tensor,W+A,GPU
m4_7_v3_pyramid_0036,pyramid_fusion,m4_7_v3_pyramid_pareto,False,28.8,0.9560923288884312,none,0.0,none,INT8,per-tensor,W+A,GPU,0.0,none,FP32,none,none,GPU,0.0,none,FP16,per-tensor,W-only,GPU,0.0,none,INT8,per-tensor,W+A,GPU,0.0,none,FP32,none,none,GPU
m4_7_v3_pyramid_0037,pyramid_fusion,m4_7_v3_pyramid_pareto,False,28.8,0.957710609858091,none,0.0,none,INT8,per-tensor,W+A,GPU,0.0,none,FP32,none,none,GPU,0.0,none,FP16,per-channel,W+A,GPU,0.0,none,FP32,none,none,GPU,0.0,none,INT8,per-tensor,W-only,GPU
m4_7_v3_pyramid_0038,pyramid_fusion,m4_7_v3_pyramid_pareto,False,30.1,0.9623123215460336,none,0.0,none,FP32,none,none,GPU,0.0,none,INT8,per-channel,W-only,GPU,0.0,none,FP16,per-channel,W-only,GPU,0.0,none,FP32,none,none,GPU,0.0,none,FP16,per-channel,W+A,GPU
m4_7_v3_pyramid_0039,pyramid_fusion,m4_7_v3_pyramid_pareto,True,21.0625,0.7450007449987615,channel,0.7,L1,INT8,per-tensor,W+A,GPU,0.625,L1,INT8,per-tensor,W+A,GPU,0.55,L1,FP32,none,none,GPU,0.5,L1,INT8,per-tensor,W-only,GPU,0.25,L1,INT8,per-channel,W-only,GPU
m4_7_v3_pyramid_0040,pyramid_fusion,m4_7_v3_pyramid_pareto,False,21.8125,0.6450410662507648,channel,0.75,FPGM,FP32,none,none,GPU,0.8,L1,INT8,per-channel,W+A,GPU,0.75,L1,FP16,per-tensor,W+A,GPU,0.7,L1,FP16,per-tensor,W-only,GPU,0.75,L1,FP16,per-tensor,W-only,GPU
m4_7_v3_pyramid_0041,pyramid_fusion,m4_7_v3_pyramid_pareto,False,28.8,0.957228396824221,none,0.0,none,INT8,per-tensor,W+A,GPU,0.0,none,FP32,none,none,GPU,0.0,none,FP32,none,none,GPU,0.0,none,FP16,per-tensor,W+A,GPU,0.0,none,INT8,per-channel,W+A,GPU
m4_7_v3_pyramid_0042,pyramid_fusion,m4_7_v3_pyramid_pareto,False,26.3,0.9594536085315144,none,0.0,none,FP16,per-channel,W-only,GPU,0.0,none,INT8,per-tensor,W-only,GPU,0.0,none,INT8,per-tensor,W-only,GPU,0.0,none,INT8,per-channel,W+A,GPU,0.0,none,FP32,none,none,GPU
m4_7_v3_pyramid_0043,pyramid_fusion,m4_7_v3_pyramid_pareto,False,28.9,0.9621144304617332,none,0.0,none,FP16,per-channel,W-only,GPU,0.0,none,INT8,per-tensor,W-only,GPU,0.0,none,FP16,per-tensor,W-only,GPU,0.0,none,FP16,per-tensor,W+A,GPU,0.0,none,FP32,none,none,GPU
m4_7_v3_pyramid_0044,pyramid_fusion,m4_7_v3_pyramid_pareto,True,31.4,0.96322282977257,none,0.0,none,FP32,none,none,GPU,0.0,none,FP16,per-channel,W+A,GPU,0.0,none,FP16,per-tensor,W-only,GPU,0.0,none,FP32,none,none,GPU,0.0,none,FP16,per-channel,W+A,GPU
m4_7_v3_pyramid_0045,pyramid_fusion,m4_7_v3_pyramid_pareto,False,30.1,0.9587694382162432,none,0.0,none,INT8,per-tensor,W+A,GPU,0.0,none,FP32,none,none,GPU,0.0,none,FP16,per-tensor,W-only,GPU,0.0,none,FP32,none,none,GPU,0.0,none,FP16,per-channel,W+A,GPU
m4_7_v3_pyramid_0046,pyramid_fusion,m4_7_v3_pyramid_pareto,False,26.4,0.9597528685660592,none,0.0,none,FP16,per-tensor,W-only,GPU,0.0,none,INT8,per-channel,W+A,GPU,0.0,none,INT8,per-tensor,W+A,GPU,0.0,none,FP16,per-tensor,W+A,GPU,0.0,none,FP16,per-channel,W-only,GPU
m4_7_v3_pyramid_0047,pyramid_fusion,m4_7_v3_pyramid_pareto,False,30.1,0.9624457861388112,none,0.0,none,FP16,per-channel,W-only,GPU,0.0,none,FP16,per-channel,W-only,GPU,0.0,none,FP32,none,none,GPU,0.0,none,FP32,none,none,GPU,0.0,none,INT8,per-channel,W+A,GPU
m4_7_v3_pyramid_0048,pyramid_fusion,m4_7_v3_pyramid_pareto,False,31.3,0.959504659658797,none,0.0,none,FP32,none,none,GPU,0.0,none,FP32,none,none,GPU,0.0,none,FP32,none,none,GPU,0.0,none,INT8,per-tensor,W-only,GPU,0.0,none,FP16,per-channel,W+A,GPU
m4_7_v3_pyramid_0049,pyramid_fusion,m4_7_v3_pyramid_pareto,False,28.8,0.9583852288033096,none,0.0,none,INT8,per-channel,W+A,GPU,0.0,none,FP32,none,none,GPU,0.0,none,FP32,none,none,GPU,0.0,none,INT8,per-tensor,W-only,GPU,0.0,none,FP16,per-channel,W+A,GPU
m5_6_v2_uniad_tiny_0000,uniad_tiny_variant,m5_6_v2_uniad_tiny_pareto,False,518.9499999999999,0.3400879282623045,none,0.0,none,FP32,none,none,GPU,0.0,none,FP32,none,none,GPU,0.0,none,FP32,none,none,GPU,0.0,none,INT8,per-channel,W-only,GPU,0.0,none,FP32,none,none,GPU
m5_6_v2_uniad_tiny_0001,uniad_tiny_variant,m5_6_v2_uniad_tiny_pareto,False,497.55,0.3250109918617605,none,0.0,none,INT8,per-channel,W-only,GPU,0.0,none,FP16,per-tensor,W+A,GPU,0.0,none,INT8,per-tensor,W-only,GPU,0.0,none,FP32,none,none,GPU,0.0,none,FP32,none,none,GPU
m5_6_v2_uniad_tiny_0002,uniad_tiny_variant,m5_6_v2_uniad_tiny_pareto,False,502.9,0.3318490439462138,none,0.0,none,INT8,per-channel,W+A,GPU,0.0,none,FP32,none,none,GPU,0.0,none,FP32,none,none,GPU,0.0,none,INT8,per-tensor,W-only,GPU,0.0,none,FP32,none,none,GPU
m5_6_v2_uniad_tiny_0003,uniad_tiny_variant,m5_6_v2_uniad_tiny_pareto,False,481.5,0.3048504140347944,none,0.0,none,FP16,per-tensor,W-only,GPU,0.0,none,INT8,per-channel,W-only,GPU,0.0,none,INT8,per-tensor,W-only,GPU,0.0,none,INT8,per-channel,W-only,GPU,0.0,none,FP32,none,none,GPU
m5_6_v2_uniad_tiny_0004,uniad_tiny_variant,m5_6_v2_uniad_tiny_pareto,False,513.6000000000001,0.3358595243667193,none,0.0,none,FP32,none,none,GPU,0.0,none,FP32,none,none,GPU,0.0,none,FP16,per-tensor,W+A,GPU,0.0,none,INT8,per-channel,W+A,GPU,0.0,none,FP32,none,none,GPU
m5_6_v2_uniad_tiny_0005,uniad_tiny_variant,m5_6_v2_uniad_tiny_pareto,False,497.55,0.3278783226505107,none,0.0,none,INT8,per-tensor,W-only,GPU,0.0,none,INT8,per-tensor,W+A,GPU,0.0,none,FP16,per-tensor,W+A,GPU,0.0,none,FP32,none,none,GPU,0.0,none,FP32,none,none,GPU
m5_6_v2_uniad_tiny_0006,uniad_tiny_variant,m5_6_v2_uniad_tiny_pareto,True,486.8500000000001,0.3420492097672047,none,0.0,none,FP32,none,none,GPU,0.0,none,INT8,per-tensor,W-only,GPU,0.0,none,INT8,per-channel,W-only,GPU,0.0,none,INT8,per-channel,W-only,GPU,0.0,none,FP32,none,none,GPU
m5_6_v2_uniad_tiny_0007,uniad_tiny_variant,m5_6_v2_uniad_tiny_pareto,False,518.9499999999999,0.3037722857310057,none,0.0,none,FP16,per-tensor,W+A,GPU,0.0,none,FP32,none,none,GPU,0.0,none,FP16,per-tensor,W+A,GPU,0.0,none,FP16,per-tensor,W+A,GPU,0.0,none,FP32,none,none,GPU
m5_6_v2_uniad_tiny_0008,uniad_tiny_variant,m5_6_v2_uniad_tiny_pareto,False,508.25,0.32727153877165,none,0.0,none,FP16,per-channel,W-only,GPU,0.0,none,INT8,per-channel,W+A,GPU,0.0,none,FP32,none,none,GPU,0.0,none,FP16,per-tensor,W+A,GPU,0.0,none,FP32,none,none,GPU
m5_6_v2_uniad_tiny_0009,uniad_tiny_variant,m5_6_v2_uniad_tiny_pareto,False,497.55,0.3384320437686069,none,0.0,none,FP32,none,none,GPU,0.0,none,INT8,per-tensor,W+A,GPU,0.0,none,FP16,per-tensor,W-only,GPU,0.0,none,INT8,per-channel,W-only,GPU,0.0,none,FP32,none,none,GPU
m5_6_v2_uniad_tiny_0010,uniad_tiny_variant,m5_6_v2_uniad_tiny_pareto,True,513.6,0.3434155591913029,none,0.0,none,FP32,none,none,GPU,0.0,none,FP32,none,none,GPU,0.0,none,INT8,per-tensor,W-only,GPU,0.0,none,FP16,per-channel,W+A,GPU,0.0,none,FP32,none,none,GPU
m5_6_v2_uniad_tiny_0011,uniad_tiny_variant,m5_6_v2_uniad_tiny_pareto,False,497.55,0.3198790214312288,none,0.0,none,INT8,per-tensor,W+A,GPU,0.0,none,FP32,none,none,GPU,0.0,none,FP16,per-tensor,W-only,GPU,0.0,none,INT8,per-tensor,W+A,GPU,0.0,none,FP32,none,none,GPU
m5_6_v2_uniad_tiny_0012,uniad_tiny_variant,m5_6_v2_uniad_tiny_pareto,True,481.5,0.3210348263948748,none,0.0,none,FP16,per-channel,W-only,GPU,0.0,none,INT8,per-tensor,W-only,GPU,0.0,none,INT8,per-tensor,W-only,GPU,0.0,none,INT8,per-channel,W+A,GPU,0.0,none,FP32,none,none,GPU
m5_6_v2_uniad_tiny_0013,uniad_tiny_variant,m5_6_v2_uniad_tiny_pareto,False,502.9,0.323249860050142,none,0.0,none,FP16,per-channel,W-only,GPU,0.0,none,INT8,per-tensor,W-only,GPU,0.0,none,FP16,per-tensor,W-only,GPU,0.0,none,FP16,per-tensor,W+A,GPU,0.0,none,FP32,none,none,GPU
m5_6_v2_uniad_tiny_0014,uniad_tiny_variant,m5_6_v2_uniad_tiny_pareto,False,502.9,0.3115622199530667,none,0.0,none,FP16,per-channel,W+A,GPU,0.0,none,FP16,per-channel,W-only,GPU,0.0,none,INT8,per-channel,W-only,GPU,0.0,none,FP16,per-channel,W-only,GPU,0.0,none,FP32,none,none,GPU
m5_6_v2_uniad_tiny_0015,uniad_tiny_variant,m5_6_v2_uniad_tiny_pareto,False,492.2,0.3262421399941542,none,0.0,none,FP16,per-channel,W+A,GPU,0.0,none,INT8,per-channel,W+A,GPU,0.0,none,INT8,per-tensor,W+A,GPU,0.0,none,FP16,per-channel,W+A,GPU,0.0,none,FP32,none,none,GPU
m5_6_v2_uniad_tiny_0016,uniad_tiny_variant,m5_6_v2_uniad_tiny_pareto,True,502.9,0.3427136593169144,none,0.0,none,FP32,none,none,GPU,0.0,none,INT8,per-channel,W+A,GPU,0.0,none,FP32,none,none,GPU,0.0,none,INT8,per-channel,W+A,GPU,0.0,none,FP32,none,none,GPU
m5_6_v2_uniad_tiny_0017,uniad_tiny_variant,m5_6_v2_uniad_tiny_pareto,False,513.6,0.3114461312855804,none,0.0,none,FP16,per-tensor,W+A,GPU,0.0,none,INT8,per-tensor,W-only,GPU,0.0,none,FP32,none,none,GPU,0.0,none,FP32,none,none,GPU,0.0,none,FP32,none,none,GPU
m5_6_v2_uniad_tiny_0018,uniad_tiny_variant,m5_6_v2_uniad_tiny_pareto,False,488.6476,0.307616731128021,channel,0.125,FPGM,FP16,per-channel,W+A,GPU,0.15,Taylor,FP16,per-tensor,W-only,GPU,0.375,Taylor,FP32,none,none,GPU,0.2,L1,FP32,none,none,GPU,0.0,L1,FP32,none,none,GPU
m5_6_v2_uniad_tiny_0019,uniad_tiny_variant,m5_6_v2_uniad_tiny_pareto,False,524.3000000000001,0.3341960458029862,none,0.0,none,FP32,none,none,GPU,0.0,none,FP16,per-tensor,W-only,GPU,0.0,none,FP32,none,none,GPU,0.0,none,FP16,per-tensor,W+A,GPU,0.0,none,FP32,none,none,GPU
m5_6_v2_uniad_tiny_0020,uniad_tiny_variant,m5_6_v2_uniad_tiny_pareto,False,513.6,0.3225275466140311,none,0.0,none,FP16,per-channel,W+A,GPU,0.0,none,FP32,none,none,GPU,0.0,none,INT8,per-channel,W+A,GPU,0.0,none,FP32,none,none,GPU,0.0,none,FP32,none,none,GPU
m5_6_v2_uniad_tiny_0021,uniad_tiny_variant,m5_6_v2_uniad_tiny_pareto,False,513.6,0.3267541017063761,none,0.0,none,FP16,per-channel,W+A,GPU,0.0,none,INT8,per-channel,W-only,GPU,0.0,none,FP32,none,none,GPU,0.0,none,FP32,none,none,GPU,0.0,none,FP32,none,none,GPU
m5_6_v2_uniad_tiny_0022,uniad_tiny_variant,m5_6_v2_uniad_tiny_pareto,False,497.55,0.3022805936179704,none,0.0,none,FP16,per-tensor,W-only,GPU,0.0,none,FP32,none,none,GPU,0.0,none,INT8,per-tensor,W+A,GPU,0.0,none,INT8,per-tensor,W-only,GPU,0.0,none,FP32,none,none,GPU
m5_6_v2_uniad_tiny_0023,uniad_tiny_variant,m5_6_v2_uniad_tiny_pareto,False,518.9499999999999,0.2882342015176188,none,0.0,none,FP16,per-tensor,W+A,GPU,0.0,none,FP16,per-channel,W-only,GPU,0.0,none,FP16,per-tensor,W-only,GPU,0.0,none,FP32,none,none,GPU,0.0,none,FP32,none,none,GPU
m5_6_v2_uniad_tiny_0024,uniad_tiny_variant,m5_6_v2_uniad_tiny_pareto,False,508.25,0.3225688284234514,none,0.0,none,FP16,per-channel,W-only,GPU,0.0,none,INT8,per-channel,W+A,GPU,0.0,none,FP16,per-tensor,W-only,GPU,0.0,none,FP32,none,none,GPU,0.0,none,FP32,none,none,GPU
m5_6_v2_uniad_tiny_0025,uniad_tiny_variant,m5_6_v2_uniad_tiny_pareto,False,492.2,0.3012930261363539,none,0.0,none,FP16,per-tensor,W-only,GPU,0.0,none,INT8,per-channel,W-only,GPU,0.0,none,FP16,per-tensor,W-only,GPU,0.0,none,INT8,per-tensor,W-only,GPU,0.0,none,FP32,none,none,GPU
m5_6_v2_uniad_tiny_0026,uniad_tiny_variant,m5_6_v2_uniad_tiny_pareto,False,508.25,0.2918509000007122,none,0.0,none,FP16,per-tensor,W+A,GPU,0.0,none,FP16,per-channel,W-only,GPU,0.0,none,INT8,per-channel,W+A,GPU,0.0,none,FP32,none,none,GPU,0.0,none,FP32,none,none,GPU
m5_6_v2_uniad_tiny_0027,uniad_tiny_variant,m5_6_v2_uniad_tiny_pareto,False,486.8500000000001,0.3231321820165455,none,0.0,none,INT8,per-tensor,W-only,GPU,0.0,none,FP32,none,none,GPU,0.0,none,INT8,per-tensor,W+A,GPU,0.0,none,INT8,per-channel,W-only,GPU,0.0,none,FP32,none,none,GPU
m5_6_v2_uniad_tiny_0028,uniad_tiny_variant,m5_6_v2_uniad_tiny_pareto,False,497.55,0.3286586201655749,none,0.0,none,FP32,none,none,GPU,0.0,none,FP16,per-channel,W-only,GPU,0.0,none,INT8,per-tensor,W+A,GPU,0.0,none,INT8,per-channel,W-only,GPU,0.0,none,FP32,none,none,GPU
m5_6_v2_uniad_tiny_0029,uniad_tiny_variant,m5_6_v2_uniad_tiny_pareto,False,497.55,0.3358143469340212,none,0.0,none,INT8,per-channel,W+A,GPU,0.0,none,INT8,per-tensor,W+A,GPU,0.0,none,FP16,per-channel,W+A,GPU,0.0,none,FP32,none,none,GPU,0.0,none,FP32,none,none,GPU
m5_6_v2_uniad_tiny_0030,uniad_tiny_variant,m5_6_v2_uniad_tiny_pareto,False,524.3000000000001,0.3332125970753429,none,0.0,none,FP32,none,none,GPU,0.0,none,FP16,per-channel,W-only,GPU,0.0,none,FP32,none,none,GPU,0.0,none,FP16,per-channel,W-only,GPU,0.0,none,FP32,none,none,GPU
m5_6_v2_uniad_tiny_0031,uniad_tiny_variant,m5_6_v2_uniad_tiny_pareto,False,513.6,0.3225275466140311,none,0.0,none,FP16,per-channel,W-only,GPU,0.0,none,FP32,none,none,GPU,0.0,none,INT8,per-tensor,W+A,GPU,0.0,none,FP32,none,none,GPU,0.0,none,FP32,none,none,GPU
m5_6_v2_uniad_tiny_0032,uniad_tiny_variant,m5_6_v2_uniad_tiny_pareto,False,497.55,0.3095729099522613,none,0.0,none,INT8,per-tensor,W-only,GPU,0.0,none,FP16,per-tensor,W+A,GPU,0.0,none,FP32,none,none,GPU,0.0,none,INT8,per-tensor,W+A,GPU,0.0,none,FP32,none,none,GPU
